%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475425154733279,228,1474475425158783876,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475425497433161,229,1474475425498954974,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475425839481755,230,1474475425838781794,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475426172603310,231,1474475426179266802,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475426514653558,232,1474475426518959265,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475426856725209,233,1474475426858905609,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475427199278266,234,1474475427199208127,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475427531318338,235,1474475427532197240,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475427864214392,236,1474475427865396967,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475428196457239,237,1474475428198460544,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475428508246475,238,1474475428511697417,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475428850322616,239,1474475428859025384,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475429192374550,240,1474475429199314592,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475429534449154,241,1474475429539011994,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475429857021730,242,1474475429859517759,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475430178979999,243,1474475430179586667,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475430500950239,244,1474475430498828642,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475430813052690,245,1474475430819309630,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475431135200990,246,1474475431138342340,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475431457171645,247,1474475431458234558,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475431770455404,248,1474475431778672718,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475432092619803,249,1474475432099391411,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475432414638105,250,1474475432418281992,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475432736640363,251,1474475432738391549,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475433058648900,252,1474475433059580374,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475433381699881,253,1474475433379869281,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475433693775560,254,1474475433700249926,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475434016517860,255,1474475434019978798,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475434338411530,256,1474475434339655834,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475434661546056,257,1474475434659940584,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475434973299118,258,1474475434979757586,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475435295229302,259,1474475435299471906,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475435617212000,260,1474475435619217031,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475435908875942,261,1474475435912588715,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475436240934862,262,1474475436239754561,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475436553896728,263,1474475436559439856,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475436876423260,264,1474475436879567099,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475437198383222,265,1474475437199513136,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475437510686599,266,1474475437520012769,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475437832595570,267,1474475437839402016,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475438155653815,268,1474475438157997954,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475438477625678,269,1474475438477977212,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475438799571619,270,1474475438799689123,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475439121601509,271,1474475439120132090,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475439434610422,272,1474475439440012980,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475439756548053,273,1474475439759670847,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475440078682848,274,1474475440079697572,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475440390661660,275,1474475440399873002,dvl,0,0.0174532923847,0.5,75.0,-1.0
