%time,field.header.seq,field.header.stamp,field.header.frame_id,field.MX,field.MY,field.MZ,field.GX,field.GY,field.GZ,field.AX,field.AY,field.AZ
1474475718813120528,3835,1474475718717630471,imu,0.2056,0.3595,-0.2593,0.0254818070791,-0.0165806278939,-0.0408407044967,-1.08265416,-9.7281968,0.36088472
1474475718913885614,3836,1474475718815231609,imu,0.2061,0.3584,-0.2608,0.0321140582367,-0.0165806278939,-0.0237364778271,-0.588399,-10.03416428,0.37657536
1474475719009706913,3837,1474475718913466786,imu,0.202,0.3576,-0.2614,0.0258308729295,-0.00802851455917,-0.0251327412287,-0.51779112,-9.94002044,0.37657536
1474475719111780533,3838,1474475719016181693,imu,0.2007,0.3572,-0.2631,0.0390953752447,-0.0157079632679,-0.012217304764,-0.46287388,-9.7281968,0.80022264
1474475719214052061,3839,1474475719113759584,imu,0.2015,0.3573,-0.2632,0.0387463093943,-0.0165806278939,-0.0146607657168,-0.59624432,-9.79880468,0.784532
1474475719304617687,3840,1474475719211724660,imu,0.1992,0.3548,-0.2657,0.0488692190558,-0.014835298642,-0.00698131700798,-0.73746008,-10.01062832,0.03138128
1474475719408175607,3841,1474475719309458964,imu,0.2011,0.3551,-0.2679,0.046425758103,-0.00174532925199,0.000872664625997,-1.09049948,-9.87725788,0.73746008
1474475719501344414,3842,1474475719412757085,imu,0.2006,0.3543,-0.2686,0.0420624349731,-0.00907571211037,0.0310668606855,-0.7453054,-9.85372192,0.3530394
1474475719607245631,3843,1474475719510778823,imu,0.2006,0.3523,-0.2704,0.0495673507566,-0.00820304748437,0.0520108117094,0.16475172,-9.83803128,0.28243152
1474475719707798383,3844,1474475719608456909,imu,0.2031,0.3509,-0.2726,0.0429350995991,-0.000349065850399,0.0598647933434,-0.81591328,-9.61836232,0.8629852
1474475719808565617,3845,1474475719711341074,imu,0.2047,0.3491,-0.2735,0.0373500459927,-0.00506145483078,0.0747000919854,-0.79237732,-9.82234064,1.0591182
1474475719899664958,3846,1474475719808968437,imu,0.2079,0.3469,-0.2756,0.0368264472171,-0.00401425727959,0.0872664625997,-0.18828768,-9.62620764,0.95712904
1474475720000264243,3847,1474475719907106194,imu,0.2119,0.345,-0.276,0.0340339204139,-0.00628318530718,0.0839503370209,-0.47856452,-9.5320638,1.42784824
1474475720100788469,3848,1474475720006502921,imu,0.2045,0.3399,-0.2767,0.0366519142919,-0.00628318530718,0.0851720674973,-0.89436648,-9.7674234,0.88652116
1474475720201359471,3849,1474475720107476585,imu,0.2117,0.3385,-0.2777,0.0198967534727,-0.0102974425868,0.0659734457254,-0.83944924,-9.6889702,0.93359308
1474475720302042214,3850,1474475720205027272,imu,0.2129,0.3382,-0.2778,0.00733038285838,-0.0102974425868,0.058643062867,-0.65900688,-9.74388744,1.07480884
1474475720397551793,3851,1474475720303566896,imu,0.2148,0.3374,-0.2778,0.00628318530718,-0.00994837673637,0.0328121899375,-0.95712904,-9.75957808,0.92574776
1474475720498185363,3852,1474475720405960975,imu,0.2161,0.3385,-0.2788,0.000698131700798,-0.0153588974176,0.00174532925199,-0.93359308,-9.9243298,1.0198916
1474475720598780716,3853,1474475720504113705,imu,0.2153,0.3354,-0.2775,-0.00174532925199,-0.00872664625997,-0.0132645023152,-1.0198916,-9.65758892,0.85513988
1474475720700294234,3854,1474475720602106671,imu,0.2122,0.3363,-0.2785,-0.00349065850399,-0.00925024503557,-0.0338593874887,-1.0983448,-9.85372192,0.88652116
1474475720792804986,3855,1474475720704675654,imu,0.2154,0.3383,-0.2793,-0.0111701072128,-0.00628318530718,-0.0589921287174,-1.20817928,-9.75957808,0.77668668
1474475720893551567,3856,1474475720802530108,imu,0.2104,0.3394,-0.2779,-0.00733038285838,-0.0013962634016,-0.0701622359302,-0.84729456,-9.80665,0.76099604
1474475720997384926,3857,1474475720900733112,imu,0.2075,0.3397,-0.2784,-0.0165806278939,-0.00174532925199,-0.0715584993318,-0.76099604,-9.8851032,0.72176944
1474475721099887492,3858,1474475720998466933,imu,0.2045,0.3399,-0.2778,-0.0216420827247,0.00401425727959,-0.0767944870878,-0.53348176,-9.74388744,0.81591328
1474475721194929796,3859,1474475721101144000,imu,0.2019,0.3407,-0.2751,-0.0219911485751,0.00628318530718,-0.0698131700798,-0.49425516,-9.85372192,0.67469752
1474475721295510343,3860,1474475721199032339,imu,0.201,0.3428,-0.2755,-0.0315904594611,0.00733038285838,-0.0575958653158,-0.55701772,-9.73604212,0.80806796
1474475721397668250,3861,1474475721297232183,imu,0.1994,0.3451,-0.2737,-0.0345575191895,0.00628318530718,-0.0338593874887,-0.77668668,-9.79095936,0.61193496
1474475721489886434,3862,1474475721399678118,imu,0.1988,0.346,-0.2707,-0.0333357887131,0.00506145483078,-0.0157079632679,-0.4314926,-9.86156724,0.69823348
1474475721595115628,3863,1474475721497419467,imu,0.2006,0.3489,-0.2726,-0.0296705972839,0.00994837673637,0.00698131700798,-0.69823348,-9.86156724,0.57270836
1474475721685673654,3864,1474475721595191127,imu,0.1987,0.3492,-0.2716,-0.0380481776935,0.0111701072128,0.0223402144255,-0.79237732,-9.80665,0.63547092
1474475721787687716,3865,1474475721693425739,imu,0.1998,0.3495,-0.2703,-0.0345575191895,0.0115191730632,0.0279252680319,-0.30596748,-9.93217512,1.06696352
1474475721888976323,3866,1474475721796373439,imu,0.1991,0.3491,-0.2696,-0.0298451302091,0.00593411945678,0.0457276264023,-0.29027684,-9.9243298,0.52563644
1474475721993330852,3867,1474475721894095082,imu,0.202,0.3501,-0.2672,-0.0303687289847,0.00506145483078,0.046425758103,-0.588399,-9.72035148,0.64331624
1474475722093937450,3868,1474475721992226972,imu,0.2042,0.3504,-0.2651,-0.0315904594611,0.00279252680319,0.0460766922527,-0.98851032,-9.94786576,0.67469752
1474475722184451356,3869,1474475722102216315,imu,0.2058,0.3493,-0.2645,-0.0181514242207,-0.00558505360638,0.0504400153826,-0.40795664,-9.75173276,0.25105024
1474475722286027301,3870,1474475722198850872,imu,0.2059,0.3499,-0.2633,-0.0247836753783,-0.00994837673637,0.0268780704807,-0.88652116,-9.86156724,0.52563644
1474475722386655455,3871,1474475722291135604,imu,0.2083,0.3496,-0.2627,-0.0230383461263,-0.0169296937443,0.00191986217719,-0.83944924,-10.0812362,0.32165812
1474475722489452169,3872,1474475722389602833,imu,0.209,0.3513,-0.2627,-0.0230383461263,-0.0195476876223,-0.00820304748437,-1.05127288,-9.99493768,0.41580196
1474475722583741406,3873,1474475722493730811,imu,0.2059,0.3526,-0.2618,-0.0160570291183,-0.0251327412287,-0.0230383461263,-0.73746008,-10.03416428,0.46287388
1474475722684359491,3874,1474475722589771388,imu,0.2068,0.3535,-0.2622,-0.0204203522483,-0.0324631240871,-0.0366519142919,-1.01204628,-9.90863916,0.18828768
1474475722795036271,3875,1474475722688476706,imu,0.2075,0.3553,-0.2628,-0.0157079632679,-0.0443313630007,-0.0504400153826,-0.588399,-9.51637316,0.392266
1474475722885601689,3876,1474475722795019133,imu,0.2054,0.3556,-0.2611,-0.0129154364648,-0.0460766922527,-0.0485201532054,-0.588399,-10.1204628,-0.03138128
1474475722980779470,3877,1474475722888296075,imu,0.202,0.3572,-0.2632,-0.0111701072128,-0.0420624349731,-0.0460766922527,-1.19248864,-9.66543424,1.01204628
1474475723081312772,3878,1474475722986401658,imu,0.1994,0.3581,-0.2621,-0.0115191730632,-0.0478220215046,-0.0425860337487,0.17259704,-9.87725788,0.22751428
1474475723181938201,3879,1474475723084266062,imu,0.197,0.3576,-0.2632,-0.0108210413624,-0.0537561409614,-0.046425758103,-0.25889556,-9.72035148,0.61978028
1474475723284874314,3880,1474475723195073748,imu,0.1944,0.3594,-0.2632,-0.0146607657168,-0.051661745859,-0.0394444410951,-0.7060788,-9.85372192,0.29812216
1474475723377191280,3881,1474475723288088879,imu,0.1885,0.3598,-0.263,-0.0153588974176,-0.0401425727959,-0.0572467994654,-1.0983448,-9.61836232,0.18828768
1474475723480122911,3882,1474475723383073278,imu,0.1888,0.3608,-0.2625,-0.0132645023152,-0.0397935069455,-0.0439822971503,0.17259704,-9.46145592,0.02353596
1474475723580735664,3883,1474475723485329710,imu,0.1866,0.3627,-0.263,-0.013962634016,-0.0324631240871,-0.0610865238198,-0.69823348,-9.83018596,0.53348176
1474475723674933005,3884,1474475723583104059,imu,0.1836,0.3634,-0.2621,-0.0160570291183,-0.0169296937443,-0.062133721371,-0.9414384,-9.86156724,0.16475172
1474475723778526811,3885,1474475723681067915,imu,0.1809,0.3621,-0.2617,-0.0195476876223,-0.0212930168743,-0.0555014702134,0.21966896,-9.6497436,0.50210048
1474475723879070409,3886,1474475723783891132,imu,0.1798,0.3637,-0.2612,-0.0258308729295,-0.0118682389136,-0.0504400153826,0.52563644,-10.01062832,0.40011132
1474475723979680717,3887,1474475723881609601,imu,0.1757,0.3636,-0.2593,-0.0275762021815,0.00314159265359,-0.0366519142919,-0.24320492,-9.81449532,-0.1569064
1474475724073902961,3888,1474475723984884396,imu,0.1728,0.3645,-0.258,-0.0321140582367,0.00401425727959,-0.0233874119767,-0.34519408,-9.9243298,0.02353596
1474475724176861295,3889,1474475724077899491,imu,0.1718,0.3644,-0.2566,-0.0397935069455,0.0160570291183,0.000698131700798,0.32950344,-9.97140172,0.10983448
1474475724269332485,3890,1474475724180238263,imu,0.1718,0.3655,-0.2551,-0.0356047167407,0.0153588974176,0.0118682389136,-0.32165812,-9.57913572,0.13337044
1474475724369997286,3891,1474475724278380003,imu,0.1713,0.362,-0.249,-0.0383972435439,0.0223402144255,0.0439822971503,-0.14121576,-9.78311404,0.21966896
1474475724470599080,3892,1474475724377132909,imu,0.1728,0.3638,-0.25,-0.0387463093943,0.0207694180987,0.0598647933434,-0.40795664,-9.83018596,0.18828768
1474475724571139080,3893,1474475724478732418,imu,0.1761,0.3639,-0.2487,-0.0443313630007,0.0272271363311,0.0778416846389,-0.52563644,-9.90079384,0.03138128
1474475724671745772,3894,1474475724576425777,imu,0.1798,0.3648,-0.2455,-0.0410152374219,0.0275762021815,0.0942477796077,-0.16475172,-9.6889702,0.17259704
1474475724772372682,3895,1474475724674113098,imu,0.1841,0.3668,-0.2428,-0.0443313630007,0.0254818070791,0.112748269679,-0.20397832,-9.95571108,-0.05491724
1474475724875585464,3896,1474475724771442855,imu,0.1879,0.365,-0.2421,-0.0509636141582,0.0212930168743,0.116238928183,-0.68254284,-10.05770024,-0.0392266
1474475724966619590,3897,1474475724876655750,imu,0.193,0.3675,-0.2417,-0.0474729556542,0.0207694180987,0.11815879036,-0.8629852,-10.20676132,-0.17259704
1474475725069703253,3898,1474475724972139698,imu,0.2006,0.3687,-0.2407,-0.0544542726622,0.0165806278939,0.10506882097,-0.37657536,-9.90863916,-0.08629852
1474475725170303625,3899,1474475725069883125,imu,0.2019,0.3674,-0.2367,-0.0495673507566,0.0132645023152,0.10471975512,-0.58055368,-9.79880468,-0.26674088
1474475725265295671,3900,1474475725172869527,imu,0.2051,0.3676,-0.234,-0.0527089434102,0.0157079632679,0.0799360797413,-0.73746008,-9.70466084,-0.392266
1474475725367922409,3901,1474475725270114353,imu,0.2082,0.369,-0.2339,-0.0460766922527,0.00872664625997,0.0652753140246,-1.34154972,-9.77526872,-0.5491724
1474475725459351872,3902,1474475725368248229,imu,0.2099,0.368,-0.2311,-0.0485201532054,0.00488692190558,0.0511381470834,-1.03558224,-9.79880468,-0.47856452
1474475725560060441,3903,1474475725466023568,imu,0.2106,0.3688,-0.2308,-0.0420624349731,0.000872664625997,0.0244346095279,-1.15326204,-9.8458766,-0.49425516
1474475725666648024,3904,1474475725569207432,imu,0.2128,0.3703,-0.2306,-0.0443313630007,-0.00488692190558,-0.0157079632679,-1.00420096,-9.63405296,-0.52563644
1474475725760234785,3905,1474475725667289588,imu,0.2123,0.3733,-0.2283,-0.0356047167407,-0.00663225115758,-0.0373500459927,-1.11403544,-9.4536106,-0.69823348
1474475725860831010,3906,1474475725765313586,imu,0.213,0.374,-0.2265,-0.0314159265359,-0.00994837673637,-0.0645771823238,-0.76099604,-9.50068252,-0.46287388
1474475725964419008,3907,1474475725868181303,imu,0.2113,0.3765,-0.226,-0.0247836753783,-0.0223402144255,-0.0764454212374,-0.92574776,-9.55559976,-0.45502856
1474475726054940976,3908,1474475725965427494,imu,0.2079,0.3782,-0.2262,-0.0219911485751,-0.00977384381117,-0.0980875039621,-0.76099604,-9.70466084,-0.26674088
1474475726157788074,3909,1474475726063302585,imu,0.2027,0.378,-0.2251,-0.0212930168743,-0.0207694180987,-0.10541788682,-0.45502856,-9.72035148,-0.6668522
1474475726261362430,3910,1474475726165733333,imu,0.1999,0.3788,-0.2237,-0.0157079632679,-0.0244346095279,-0.0963421747101,-0.84729456,-9.64189828,-0.14906108
1474475726351886150,3911,1474475726263824556,imu,0.1965,0.3808,-0.2231,-0.0115191730632,-0.0258308729295,-0.0862192650485,-0.18828768,-9.66543424,-0.0392266
1474475726454238643,3912,1474475726361076337,imu,0.1936,0.3827,-0.223,-0.0115191730632,-0.0237364778271,-0.0904080552533,-0.87083052,-9.77526872,-0.69823348
1474475726557799052,3913,1474475726458905043,imu,0.189,0.3827,-0.2234,-0.00907571211037,-0.0310668606855,-0.0701622359302,-0.50210048,-10.08908152,-0.50210048
1474475726648383534,3914,1474475726561582198,imu,0.188,0.3845,-0.2234,-0.000872664625997,-0.0247836753783,-0.0523598775598,-0.5099458,-9.90863916,-0.65116156
1474475726751149142,3915,1474475726659552536,imu,0.1818,0.383,-0.2221,0.00314159265359,-0.0207694180987,-0.0345575191895,-0.1569064,-9.99493768,-0.57270836
1474475726853587947,3916,1474475726758359240,imu,0.1788,0.3812,-0.2216,0.00383972435439,-0.0244346095279,-0.013962634016,-0.42364728,-9.83803128,-0.72961476
1474475726957489392,3917,1474475726863587263,imu,0.178,0.3821,-0.2238,0.000349065850399,-0.0216420827247,0.000349065850399,-0.34519408,-9.79095936,-0.32165812
1474475727061452942,3918,1474475726958357256,imu,0.1773,0.3822,-0.2229,0.00383972435439,-0.0212930168743,0.0174532925199,-0.1176798,-9.72035148,-0.76884136
1474475727152066438,3919,1474475727058285874,imu,0.1788,0.3822,-0.2223,0.00383972435439,-0.0132645023152,0.0439822971503,-0.14906108,-9.86156724,-0.53348176
1474475727255419909,3920,1474475727153691040,imu,0.1779,0.3811,-0.222,0.00453785605519,-0.0174532925199,0.056897733615,-0.3138128,-9.91648448,-0.52563644
1474475727351769905,3921,1474475727256701181,imu,0.179,0.3795,-0.2225,0.000349065850399,-0.00733038285838,0.0649262481742,-0.58055368,-9.90079384,-0.44718324
1474475727452463465,3922,1474475727354373254,imu,0.1816,0.3792,-0.2215,-0.0013962634016,-0.00558505360638,0.0816814089933,-0.44718324,-9.83803128,-0.40795664
1474475727553732701,3923,1474475727452469864,imu,0.1854,0.379,-0.2231,0.00191986217719,-0.00698131700798,0.0822050077689,-0.64331624,-9.90863916,-0.48640984
1474475727644548023,3924,1474475727555478619,imu,0.1879,0.3776,-0.2231,-0.00488692190558,-0.000872664625997,0.073478361509,-0.87867584,-9.8458766,-0.68254284
1474475727749703180,3925,1474475727653152393,imu,0.1917,0.3772,-0.2224,-0.000872664625997,0.00191986217719,0.0624827872214,-0.52563644,-9.8851032,-0.53348176
1474475727850290991,3926,1474475727751166198,imu,0.1927,0.3766,-0.2226,0.00279252680319,0.00698131700798,0.0565486677646,-0.784532,-10.01062832,-0.59624432
1474475727945692393,3927,1474475727849232372,imu,0.195,0.3771,-0.2221,0.0,0.00593411945678,0.0298451302091,-0.80806796,-10.01062832,-0.56486304
1474475728046299981,3928,1474475727952263389,imu,0.195,0.3759,-0.2222,0.0,0.0108210413624,0.00977384381117,-0.980665,-9.90863916,-0.55701772
1474475728149307332,3929,1474475728050422770,imu,0.196,0.3765,-0.2241,0.00244346095279,0.00558505360638,-0.0013962634016,-0.980665,-9.90863916,-0.41580196
1474475728249901491,3930,1474475728148975017,imu,0.1961,0.3777,-0.224,0.0013962634016,0.00733038285838,-0.0191986217719,-0.88652116,-9.9243298,-0.6276256
1474475728340538848,3931,1474475728251813629,imu,0.1969,0.3764,-0.2251,0.00994837673637,0.00820304748437,-0.0410152374219,-0.80022264,-9.81449532,-0.55701772
1474475728444568357,3932,1474475728349872383,imu,0.1966,0.3776,-0.2257,0.00488692190558,0.00349065850399,-0.0495673507566,-0.84729456,-9.75173276,-0.7060788
1474475728538706136,3933,1474475728447558219,imu,0.1954,0.3788,-0.2261,0.00907571211037,0.00506145483078,-0.062133721371,-0.80806796,-9.610517,-0.6276256
1474475728649359235,3934,1474475728544805223,imu,0.1947,0.3817,-0.2256,0.00698131700798,-0.0013962634016,-0.0778416846389,-0.64331624,-9.24963228,-0.9414384
1474475728743983259,3935,1474475728647557250,imu,0.192,0.3805,-0.2267,0.00994837673637,-0.00663225115758,-0.0715584993318,-0.57270836,-9.6889702,-0.98851032
1474475728835380228,3936,1474475728745366038,imu,0.1922,0.382,-0.228,0.0115191730632,-0.00488692190558,-0.0663225115758,-0.42364728,-9.78311404,-0.68254284
1474475728938862211,3937,1474475728843089517,imu,0.1922,0.3835,-0.2297,0.00977384381117,-0.0111701072128,-0.0544542726622,-0.41580196,-10.01847364,-0.14906108
1474475729039499127,3938,1474475728945976856,imu,0.1908,0.3836,-0.2295,0.0125663706144,-0.00453785605519,-0.0219911485751,-0.196133,-9.95571108,-0.60408964
1474475729141581977,3939,1474475729043992758,imu,0.1894,0.3826,-0.2292,0.0132645023152,-0.00767944870878,0.00191986217719,0.0392266,-10.01062832,-0.79237732
1474475729243811123,3940,1474475729141730751,imu,0.1892,0.3831,-0.2313,0.0174532925199,-0.00593411945678,0.0268780704807,-1.0198916,-9.78311404,-0.3530394
1474475729338395896,3941,1474475729244843665,imu,0.1868,0.3816,-0.2319,0.0143116998664,-0.00593411945678,0.0321140582367,-0.75315072,-9.73604212,-0.72961476
1474475729438976560,3942,1474475729342291229,imu,0.1888,0.3818,-0.232,0.0160570291183,-0.0118682389136,0.0410152374219,-0.13337044,-9.83018596,-0.93359308
1474475729530926879,3943,1474475729440769900,imu,0.1912,0.3823,-0.2325,0.0165806278939,-0.00767944870878,0.0471238898038,-0.44718324,-9.610517,0.04707192
1474475729635793974,3944,1474475729537736815,imu,0.1902,0.3791,-0.2336,0.0183259571459,-0.0183259571459,0.060388392119,-0.41580196,-9.42222932,-0.77668668
1474475729737964395,3945,1474475729640374547,imu,0.1953,0.3786,-0.2346,0.0178023583703,-0.0164060949687,0.0555014702134,-0.42364728,-9.89294852,-0.73746008
1474475729838643108,3946,1474475729738554896,imu,0.1956,0.3775,-0.2352,0.0153588974176,-0.0191986217719,0.0453785605519,-0.64331624,-9.28101356,-0.3138128
1474475729929695493,3947,1474475729838438929,imu,0.1945,0.3773,-0.2359,0.0132645023152,-0.0268780704807,0.0328121899375,-1.31016844,-9.55559976,-0.76099604
1474475730033134274,3948,1474475729939072857,imu,0.194,0.374,-0.2352,0.012217304764,-0.0247836753783,0.0410152374219,-0.4707192,-9.24178696,-0.80806796
1474475730133768141,3949,1474475730037279887,imu,0.1914,0.3721,-0.2342,0.00925024503557,-0.0247836753783,0.0272271363311,-1.06696352,-9.6497436,-0.5099458
1474475730224634892,3950,1474475730134664678,imu,0.1923,0.372,-0.2339,0.00767944870878,-0.0275762021815,0.000349065850399,-1.03558224,-9.79880468,-0.4314926
1474475730340291934,3951,1474475730232530366,imu,0.1915,0.3722,-0.2347,0.000349065850399,-0.0223402144255,-0.0132645023152,-0.9414384,-9.77526872,-0.48640984
1474475730424365682,3952,1474475730335282257,imu,0.1898,0.3717,-0.2348,0.00733038285838,-0.0233874119767,-0.0315904594611,-0.79237732,-9.90863916,-0.40795664
1474475730529162062,3953,1474475730433084724,imu,0.1884,0.3712,-0.2332,-0.00488692190558,-0.0164060949687,-0.0380481776935,-0.87867584,-9.83803128,-0.29027684
1474475730631075317,3954,1474475730531031765,imu,0.1855,0.3723,-0.2351,-0.00244346095279,-0.0169296937443,-0.0410152374219,-0.72176944,-9.8851032,-0.2745862
1474475730722939187,3955,1474475730633991003,imu,0.185,0.3724,-0.2352,-0.0136135681656,-0.0191986217719,-0.0436332312999,-0.53348176,-9.83803128,-0.45502856
1474475730824175469,3956,1474475730731904066,imu,0.1824,0.373,-0.2348,-0.0118682389136,-0.0102974425868,-0.0394444410951,-0.79237732,-10.04985492,-0.25105024
1474475730928346766,3957,1474475730829732353,imu,0.1799,0.3734,-0.2348,-0.0157079632679,-0.0118682389136,-0.0340339204139,-0.69038816,-10.05770024,-0.38442068
1474475731028943446,3958,1474475730927664575,imu,0.178,0.3749,-0.2342,-0.0212930168743,-0.00279252680319,-0.0254818070791,-0.61978028,-10.01062832,-0.52563644
1474475731120581331,3959,1474475731030873688,imu,0.1783,0.3747,-0.2327,-0.0279252680319,0.0,-0.00925024503557,-0.36873004,-9.95571108,-0.3138128
1474475731224995023,3960,1474475731129031883,imu,0.1777,0.3748,-0.2306,-0.0223402144255,-0.00174532925199,-0.00279252680319,-0.4707192,-9.86941256,-0.37657536
1474475731327117791,3961,1474475731227419583,imu,0.1784,0.3748,-0.2304,-0.0230383461263,0.00383972435439,0.00872664625997,-0.29812216,-9.72035148,-0.44718324
1474475731417717712,3962,1474475731329249818,imu,0.1775,0.3766,-0.2299,-0.0244346095279,0.00698131700798,0.00977384381117,-0.50210048,-9.71250616,-0.49425516
1474475731522481240,3963,1474475731427040934,imu,0.1781,0.3781,-0.229,-0.0237364778271,0.0102974425868,0.0272271363311,-0.36873004,-9.80665,-0.42364728
1474475731623668766,3964,1474475731525544023,imu,0.178,0.3782,-0.2275,-0.0204203522483,0.0108210413624,0.0230383461263,-0.34519408,-9.8458766,-0.49425516
1474475731714258854,3965,1474475731627954166,imu,0.1802,0.3776,-0.2263,-0.0108210413624,0.0153588974176,0.0265290046303,-0.3138128,-9.82234064,-0.3138128
1474475731829064391,3966,1474475731725768078,imu,0.1833,0.3759,-0.2218,-0.0143116998664,0.0178023583703,0.0219911485751,-0.83944924,-9.82234064,-0.5491724
1474475731922009414,3967,1474475731823763064,imu,0.1833,0.3774,-0.2234,-0.0132645023152,0.0191986217719,0.0349065850399,-0.34519408,-9.78311404,-0.47856452
1474475732017027872,3968,1474475731921417102,imu,0.1866,0.3789,-0.2245,-0.00383972435439,0.0191986217719,0.0251327412287,-0.36873004,-9.6497436,-0.60408964
1474475732118396589,3969,1474475732024319776,imu,0.1905,0.3802,-0.2243,-0.0013962634016,0.0143116998664,0.0219911485751,-0.95712904,-10.12830812,-0.54132708
1474475732219007620,3970,1474475732122791581,imu,0.1933,0.3808,-0.2269,0.00733038285838,0.00663225115758,0.0223402144255,-0.80022264,-9.86156724,-0.37657536
1474475732319624036,3971,1474475732220868307,imu,0.192,0.3816,-0.2273,0.0132645023152,0.00907571211037,0.0233874119767,-0.68254284,-9.58698104,-0.59624432
1474475732413602874,3972,1474475732322892003,imu,0.1939,0.3806,-0.2274,0.0136135681656,0.00349065850399,0.0136135681656,-0.52563644,-9.50852784,-0.68254284
1474475732514216052,3973,1474475732420631206,imu,0.1951,0.3805,-0.2269,0.0254818070791,-0.00174532925199,0.000698131700798,-0.8629852,-9.8458766,0.40011132
1474475732610077801,3974,1474475732518691935,imu,0.1942,0.3803,-0.2277,0.0261799387799,-0.00802851455917,-0.00279252680319,-0.08629852,-9.97140172,-0.3530394
1474475732711012779,3975,1474475732617346372,imu,0.1952,0.3783,-0.2288,0.0296705972839,-0.014835298642,0.0125663706144,-0.69823348,-9.72035148,-0.54132708
1474475732816188091,3976,1474475732718755543,imu,0.1983,0.3789,-0.23,0.0286233997327,-0.0223402144255,0.00767944870878,-1.51414676,-9.75173276,-0.56486304
1474475732906733458,3977,1474475732816771536,imu,0.1947,0.3779,-0.2319,0.0321140582367,-0.0331612557879,0.0169296937443,-0.69823348,-9.50068252,-0.5491724
1474475733008700098,3978,1474475732914745281,imu,0.1955,0.3769,-0.2339,0.0275762021815,-0.0340339204139,0.0186750229963,-0.588399,-9.68112488,-0.58055368
1474475733111908537,3979,1474475733017056748,imu,0.1968,0.3773,-0.2346,0.0265290046303,-0.0504400153826,0.0282743338823,-0.29812216,-9.50852784,-0.84729456
1474475733213057774,3980,1474475733115273593,imu,0.195,0.3751,-0.2364,0.0204203522483,-0.0368264472171,0.0366519142919,-1.0198916,-9.98709236,-0.14121576
1474475733303650385,3981,1474475733212890553,imu,0.195,0.3735,-0.237,0.0207694180987,-0.0555014702134,0.0383972435439,-0.980665,-9.414384,-0.80022264
1474475733414330583,3982,1474475733312853184,imu,0.1944,0.373,-0.2385,0.0165806278939,-0.0408407044967,0.0279252680319,-0.92574776,-9.66543424,-0.32165812
1474475733505034494,3983,1474475733416604011,imu,0.1951,0.3736,-0.2399,0.00663225115758,-0.0417133691227,0.0183259571459,-0.83160392,-9.44576528,-0.20397832
1474475733605693583,3984,1474475733511361787,imu,0.1946,0.3731,-0.2393,0.000698131700798,-0.0397935069455,0.0204203522483,-0.87867584,-9.89294852,-0.63547092
1474475733706371501,3985,1474475733609777560,imu,0.1909,0.3716,-0.2393,-0.00907571211037,-0.0363028484415,0.0118682389136,-0.77668668,-9.86941256,-0.54132708
1474475733808583110,3986,1474475733712425152,imu,0.1884,0.3705,-0.2377,-0.0118682389136,-0.0254818070791,-0.0169296937443,-1.07480884,-10.002783,-0.6276256
1474475733900359227,3987,1474475733810045109,imu,0.187,0.3708,-0.2385,-0.0165806278939,-0.0169296937443,-0.0443313630007,-0.73746008,-9.90079384,-0.36088472
1474475734003882722,3988,1474475733908626895,imu,0.1841,0.3725,-0.2363,-0.0286233997327,-0.0136135681656,-0.0715584993318,-1.06696352,-9.95571108,-0.47856452
1474475734104531442,3989,1474475734007254229,imu,0.1827,0.3729,-0.2378,-0.0282743338823,-0.00558505360638,-0.0918043186549,-0.84729456,-9.8851032,-0.56486304
1474475734197590284,3990,1474475734109331966,imu,0.1776,0.3724,-0.2345,-0.0352556508903,-0.00558505360638,-0.109606677025,-0.63547092,-9.98709236,-0.49425516
1474475734299465130,3991,1474475734206803276,imu,0.1753,0.3756,-0.2311,-0.0387463093943,-0.00453785605519,-0.124965574443,-0.77668668,-9.90863916,-0.20397832
1474475734404312978,3992,1474475734304745590,imu,0.1727,0.3772,-0.231,-0.0349065850399,-0.00383972435439,-0.1308996939,-0.63547092,-9.97924704,-0.51779112
1474475734504928312,3993,1474475734407758801,imu,0.1643,0.3788,-0.2315,-0.0432841654495,0.0,-0.130201562199,-0.41580196,-9.8851032,-0.41580196
1474475734598239985,3994,1474475734506685412,imu,0.1586,0.3781,-0.2298,-0.0333357887131,-0.00314159265359,-0.100530964915,-0.392266,-10.01062832,-0.54132708
1474475734700424297,3995,1474475734603936854,imu,0.156,0.3809,-0.229,-0.0286233997327,0.0,-0.0764454212374,-0.21182364,-9.9243298,-0.43933792
1474475734805550255,3996,1474475734707353982,imu,0.1532,0.382,-0.2276,-0.0237364778271,-0.00191986217719,-0.0429350995991,-0.392266,-9.89294852,-0.5099458
1474475734896167149,3997,1474475734804763612,imu,0.1532,0.3841,-0.2254,-0.0230383461263,-0.00628318530718,-0.0178023583703,0.49425516,-10.10477216,-0.61193496
1474475734997998595,3998,1474475734902684220,imu,0.1597,0.389,-0.2269,-0.0160570291183,0.00698131700798,0.0013962634016,0.14906108,-9.97140172,-0.37657536
1474475735100559068,3999,1474475735000657901,imu,0.1573,0.3862,-0.2252,-0.00872664625997,-0.00174532925199,0.0244346095279,-0.24320492,-9.5320638,-0.784532
1474475735193608371,4000,1474475735103289076,imu,0.1587,0.3857,-0.2259,-0.00279252680319,-0.00383972435439,0.0432841654495,0.17259704,-9.61836232,-0.67469752
