%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331107005004600,269,1475331106947930316,dvl,0,0.0174444448203,0.5,75.0,15.7513799667
1475331107204896177,270,1475331107192076201,dvl,0,0.0174444448203,0.5,75.0,15.7648067474
1475331107405040588,271,1475331107384279097,dvl,0,0.0174444448203,0.5,75.0,15.7823343277
1475331107605426596,272,1475331107552555880,dvl,0,0.0174444448203,0.5,75.0,15.8027267456
1475331107804834461,273,1475331107794851846,dvl,0,0.0174444448203,0.5,75.0,15.8180561066
1475331108004934503,274,1475331107964138409,dvl,0,0.0174444448203,0.5,75.0,15.843624115
1475331108205095843,275,1475331108198452988,dvl,0,0.0174444448203,0.5,75.0,15.8589916229
1475331108404807851,276,1475331108374313472,dvl,0,0.0174444448203,0.5,75.0,15.8846654892
1475331108604897382,277,1475331108551604205,dvl,0,0.0174444448203,0.5,75.0,15.9044809341
1475331108805103657,278,1475331108754556223,dvl,0,0.0174444448203,0.5,75.0,15.9158287048
1475331109004813781,279,1475331108990606708,dvl,0,0.0174444448203,0.5,75.0,15.9228620529
1475331109204965945,280,1475331109183878877,dvl,0,0.0174444448203,0.5,75.0,15.9299526215
1475331109404907750,281,1475331109392426051,dvl,0,0.0174444448203,0.5,75.0,15.9370965958
1475331109605123995,282,1475331109574362416,dvl,0,0.0174444448203,0.5,75.0,15.9442806244
1475331109805107123,283,1475331109757095800,dvl,0,0.0174444448203,0.5,75.0,15.951499939
1475331110004881330,284,1475331110001254263,dvl,0,0.0174444448203,0.5,75.0,15.9569416046
1475331110204957971,285,1475331110185213886,dvl,0,0.0174444448203,0.5,75.0,15.9660701752
1475331110404806299,286,1475331110362528667,dvl,0,0.0174444448203,0.5,75.0,15.9838638306
1475331110604876786,287,1475331110595716498,dvl,0,0.0174444448203,0.5,75.0,15.9977455139
1475331110804842064,288,1475331110791063431,dvl,0,0.0174444448203,0.5,75.0,16.0231075287
1475331111004996630,289,1475331110962946500,dvl,0,0.0174444448203,0.5,75.0,16.0364246368
1475331111205200159,290,1475331111142402594,dvl,0,0.0174444448203,0.5,75.0,16.0446777344
1475331111405000987,291,1475331111402124770,dvl,0,0.0174444448203,0.5,75.0,16.0557022095
1475331111604935195,292,1475331111590561469,dvl,0,0.0174444448203,0.5,75.0,16.0695571899
1475331111804946632,293,1475331111780396516,dvl,0,0.0174444448203,0.5,75.0,16.0807132721
1475331112004988381,294,1475331111960082765,dvl,0,0.0174444448203,0.5,75.0,16.0919284821
1475331112204927689,295,1475331112192112988,dvl,0,0.0174444448203,0.5,75.0,16.1032104492
1475331112404921991,296,1475331112373361217,dvl,0,0.0174444448203,0.5,75.0,16.1145534515
1475331112604863452,297,1475331112599691055,dvl,0,0.0174444448203,0.5,75.0,16.1232337952
1475331112805218488,298,1475331112782422163,dvl,0,0.0174444448203,0.5,75.0,16.1385364532
1475331113005114434,299,1475331112955913942,dvl,0,0.0174444448203,0.5,75.0,16.1618022919
1475331113205217495,300,1475331113199378239,dvl,0,0.0174444448203,0.5,75.0,16.1792144775
1475331113404962313,301,1475331113380563811,dvl,0,0.0174444448203,0.5,75.0,16.2081375122
1475331113605014593,302,1475331113597753225,dvl,0,0.0174444448203,0.5,75.0,16.2254924774
1475331113804887335,303,1475331113785447361,dvl,0,0.0174444448203,0.5,75.0,16.2544651031
1475331114004922301,304,1475331113979974235,dvl,0,0.0174444448203,0.5,75.0,16.2776145935
1475331114204966517,305,1475331114153365803,dvl,0,0.0174444448203,0.5,75.0,16.3007183075
1475331114404965154,306,1475331114397122826,dvl,0,0.0174444448203,0.5,75.0,16.3149147034
1475331114604993085,307,1475331114583092004,dvl,0,0.0174444448203,0.5,75.0,16.331735611
1475331114804935457,308,1475331114802152753,dvl,0,0.0174444448203,0.5,75.0,16.3418273926
1475331115004874549,309,1475331114989430179,dvl,0,0.0174444448203,0.5,75.0,16.3562030792
1475331115204994631,310,1475331115165098014,dvl,0,0.0174444448203,0.5,75.0,16.3671550751
1475331115405078621,311,1475331115402859223,dvl,0,0.0174444448203,0.5,75.0,16.3753318787
1475331115605039723,312,1475331115584293416,dvl,0,0.0174444448203,0.5,75.0,16.3888874054
