% timestamp, frame id, x, y, z, qx, qy, qz, qw
1474477832.767822,280,-44.596850,-31.035883,-2.945542,-0.187042,-0.041837,-0.008272,0.981426
1474477835.821298,281,-43.929067,-31.066673,-2.982871,-0.198748,-0.010070,-0.056252,0.978383
1474477839.021804,282,-43.137578,-31.237194,-2.997787,-0.190683,-0.014070,-0.091164,0.977308
1474477840.887831,283,-42.495732,-31.302038,-2.866771,-0.219904,-0.038702,-0.141621,0.964411
1474477845.821058,284,-41.303230,-31.775529,-2.766291,-0.184860,-0.029346,-0.159579,0.969278
1474477849.154178,285,-40.658837,-32.141889,-2.797673,-0.202954,-0.032563,-0.507757,0.836620
1474477853.554135,286,-39.932328,-33.129465,-2.370744,-0.189734,-0.116900,-0.655374,0.721679
1474477855.022228,287,-39.868299,-33.398781,-2.256321,-0.148197,-0.140706,-0.652361,0.729838
1474477856.487451,288,-39.844795,-33.761348,-2.150582,-0.164696,-0.117737,-0.669131,0.715036
1474477858.353994,289,-39.797472,-34.214540,-1.916588,-0.156602,-0.109287,-0.703055,0.685015
1474477859.953924,290,-39.691952,-34.575459,-1.739777,-0.138889,-0.132433,-0.710000,0.677548
1474477864.087167,291,-39.810419,-35.639366,-1.339197,-0.124856,-0.140816,-0.740921,0.644684
1474477865.287133,292,-39.882474,-35.982021,-1.192824,-0.149393,-0.142844,-0.744309,0.635045
1474477866.620398,293,-39.865042,-36.283417,-1.035703,-0.148391,-0.147088,-0.760481,0.614828
1474477867.820437,294,-40.021452,-36.567945,-0.914010,-0.180554,-0.143043,-0.767768,0.597889
1474477871.153600,295,-40.339281,-37.569918,-0.362580,-0.162064,-0.168712,-0.769811,0.593854
1474477874.887496,296,-40.669853,-38.836841,0.157614,-0.140860,-0.154204,-0.794906,0.569653
1474477876.354194,297,-40.940428,-39.288702,0.391559,-0.137711,-0.167910,-0.781723,0.584595
1474477880.087681,298,-41.311151,-40.594405,0.987936,-0.158568,-0.140687,-0.791556,0.573152
1474477883.020011,299,-41.616027,-41.711254,1.421012,-0.133623,-0.128703,-0.749036,0.636023
1474477884.619917,300,-41.791548,-42.317863,1.583501,-0.116275,-0.116357,-0.773686,0.611842
1474477888.220665,301,-42.082115,-43.626376,1.902168,-0.106490,-0.086421,-0.782331,0.607577
1474477890.619774,302,-42.272166,-44.265820,2.004279,-0.121519,-0.113239,-0.782283,0.600369
1474477891.553658,303,-42.351306,-44.548078,2.113947,-0.131095,-0.129754,-0.775837,0.603370
1474477892.620322,304,-42.446593,-44.827208,2.262410,-0.118495,-0.159149,-0.780879,0.592333
1474477894.619411,305,-42.451212,-45.118053,2.418492,0.099332,0.212571,0.909485,-0.343195
1474477895.688270,306,-42.672716,-45.310419,2.567464,0.096230,0.138375,0.958331,-0.230638
1474477896.486215,307,-42.919932,-45.488948,2.616995,0.064311,0.149780,0.963842,-0.210803
1474477898.353012,308,-43.167594,-45.699545,2.605432,0.021309,0.157928,0.973677,-0.162968
1474477901.153587,309,-43.819515,-45.789052,2.634085,-0.015521,0.117177,0.992754,-0.021655
1474477902.620054,310,-44.110516,-46.025321,2.538073,0.007512,0.199155,0.975782,-0.090170
1474477904.619310,311,-44.661164,-46.077702,2.571565,0.019323,0.208268,0.977502,-0.027213
1474477906.752592,312,-45.174831,-46.064042,2.647576,0.037253,0.145232,0.988013,0.036737
1474477909.286452,313,-45.915987,-46.036036,2.727817,0.026579,0.157166,0.985863,0.051638
1474477911.952455,314,-46.467076,-46.011205,2.735165,0.006493,0.180855,0.982264,0.049060
1474477913.553170,315,-46.877087,-45.993285,2.712430,0.006007,0.173185,0.980907,0.088277
1474477915.019661,316,-47.320468,-45.863695,2.742890,-0.003648,0.170166,0.976644,0.131139
1474477918.753276,317,-48.687059,-45.456955,2.684315,0.032081,0.183210,0.974803,0.123142
1474477921.818851,318,-49.820476,-45.119021,2.650518,-0.000704,0.170198,0.974542,0.145946
1474477923.552057,319,-50.191256,-45.100667,2.462795,0.010285,0.163136,0.977259,0.135078
1474477925.152171,320,-50.714391,-44.887038,2.458591,0.005287,0.151522,0.976225,0.154910
1474477929.019551,321,-51.709760,-44.656271,2.278342,-0.031886,0.189166,0.943213,0.271199
1474477932.351943,322,-52.086016,-44.122254,1.949363,-0.152206,0.137691,0.825530,0.525714
1474477937.018398,323,-52.561508,-43.044563,1.567426,-0.125433,0.116697,0.753393,0.634861
1474477938.218338,324,-52.651101,-42.694087,1.501640,-0.095978,0.114362,0.737252,0.658915
1474477941.152474,325,-52.684107,-41.991600,1.335170,-0.059265,0.076711,0.679420,0.727319
1474477942.485517,326,-52.677267,-41.612576,1.309162,-0.083265,0.046583,0.662399,0.743051
1474477943.818235,327,-52.613526,-41.342531,1.273961,-0.111545,0.058543,0.637004,0.760497
1474477945.285426,328,-52.404297,-41.028691,1.028896,-0.121566,0.083698,0.634560,0.758650
1474477946.485377,329,-52.366826,-40.617935,0.906401,-0.133430,0.086476,0.636303,0.754876
1474477949.684741,330,-52.274068,-39.925801,0.583026,-0.146517,0.104248,0.620496,0.763315
1474477957.151175,331,-51.552730,-37.527645,-0.277320,-0.091047,0.044165,0.605972,0.789023
1474477958.217785,332,-51.419988,-37.202261,-0.313978,-0.089182,0.052917,0.592918,0.798558
1474477960.617726,333,-51.131567,-36.314476,-0.487348,-0.090109,0.067614,0.629868,0.768489
1474477961.821606,334,-50.983526,-35.925065,-0.578640,-0.145835,0.052857,0.619752,0.769315
1474477963.151748,335,-50.754530,-35.468037,-0.757989,-0.151863,0.067137,0.601025,0.781792
1474477966.218796,336,-50.448197,-34.312911,-1.250943,-0.162727,0.099928,0.614668,0.765322
1474477969.418260,337,-50.007969,-33.311214,-1.961783,-0.215312,0.088897,0.570273,0.787736
1474477970.752721,338,-49.833475,-32.777763,-2.217252,-0.205789,0.142107,0.592923,0.765440
1474477974.484660,339,-49.558604,-31.819239,-2.687512,-0.168751,0.110451,0.616008,0.761484
1474477977.951158,340,-49.344086,-31.233072,-3.178611,-0.287453,0.039116,0.375484,0.880257
1474477980.084070,341,-48.773767,-30.866639,-3.455067,-0.281043,0.000629,0.237881,0.929746
1474477982.617670,342,-48.279363,-30.505850,-3.413288,-0.272815,-0.081295,0.124393,0.950521
1474477985.685994,343,-47.541315,-30.448347,-3.517836,-0.261193,-0.079756,0.046801,0.960847
1474477988.218021,344,-46.812319,-30.357626,-3.435411,-0.207833,-0.082679,-0.026695,0.974298
1474477989.550212,345,-46.470120,-30.412108,-3.478714,-0.247054,-0.098186,-0.040836,0.963149
1474477993.284140,346,-45.667216,-30.480715,-3.319298,-0.229984,-0.062763,-0.110126,0.964904
1474477997.416674,347,-44.658510,-30.653684,-3.223857,-0.206141,-0.071016,-0.110917,0.969619
1474477998.883414,348,-44.226110,-30.623608,-3.178604,-0.206355,-0.056350,-0.154038,0.964632
1474478000.085712,349,-44.042028,-30.734259,-3.062884,-0.204512,-0.036589,-0.168256,0.963601
1474478001.283255,350,-43.781759,-30.855652,-3.126817,-0.169404,-0.027364,-0.158274,0.972370
1474478002.349856,351,-43.482900,-30.964080,-3.149482,-0.108999,-0.048814,-0.228077,0.966290
1474478003.817139,352,-43.275078,-31.061864,-3.104479,-0.179249,-0.072761,-0.434368,0.879716
1474478006.483803,353,-42.916509,-31.697868,-2.879923,-0.122119,-0.118920,-0.544123,0.821508
1474478008.216485,354,-42.641650,-32.151519,-2.774039,-0.153252,-0.100370,-0.603651,0.775916
1474478012.350350,355,-42.379195,-32.994369,-2.297186,-0.177095,-0.162039,-0.677604,0.695150
1474478016.082796,356,-42.281742,-33.823449,-1.827222,-0.170869,-0.210285,-0.717442,0.641765
1474478017.951246,357,-42.301465,-34.226002,-1.565308,-0.146942,-0.210262,-0.717537,0.647563
1474478021.550777,358,-42.430338,-35.016326,-1.142644,-0.124512,-0.179056,-0.761970,0.609785
1474478025.418814,359,-42.615386,-36.084095,-0.902233,-0.098550,-0.165892,-0.779008,0.596585
1474478026.883633,360,-42.817967,-36.588804,-0.709566,-0.102763,-0.166977,-0.769584,0.607700
1474478028.349125,361,-43.020088,-36.998543,-0.474667,-0.121265,-0.154625,-0.780920,0.592916
1474478032.482308,362,-43.443330,-38.636823,0.108154,-0.094180,-0.177297,-0.755269,0.623911
1474478035.682478,363,-43.727448,-39.810586,0.467047,-0.098694,-0.184678,-0.760780,0.614302
1474478038.883051,364,-44.067731,-41.052447,1.021033,-0.118901,-0.182217,-0.755104,0.618448
1474478041.550345,365,-44.248471,-42.025009,1.447755,-0.107899,-0.180335,-0.760121,0.614860
1474478043.281981,366,-44.453392,-42.655132,1.717313,-0.113934,-0.154172,-0.767578,0.611616
1474478044.882778,367,-44.485650,-42.953065,1.790932,-0.114508,-0.166787,-0.750011,0.629725
1474478046.750738,368,-44.597431,-43.626481,2.024110,-0.134175,-0.174319,-0.773932,0.593834
1474478049.415828,369,-44.573232,-44.191282,1.866998,-0.128689,-0.225653,-0.777787,0.572335
1474478050.484213,370,-44.654885,-44.505430,1.932582,0.100105,0.221483,0.861983,-0.444870
1474478052.881880,371,-45.198261,-44.861677,2.219713,0.078829,0.192957,0.954802,-0.211912
1474478055.014991,372,-45.685898,-44.944699,2.416907,0.049531,0.213229,0.956976,-0.190465
1474478057.282592,373,-46.138571,-45.239459,2.549652,0.025214,0.216101,0.973069,-0.076167
1474478059.948307,374,-47.132847,-45.325227,2.641559,0.010583,0.218868,0.973866,-0.059741
1474478065.148501,375,-48.251554,-45.287202,2.554168,0.030880,0.211385,0.976914,-0.000891
1474478067.014655,376,-48.784055,-45.298570,2.617228,0.013578,0.170946,0.984162,0.044929
1474478069.415741,377,-49.422572,-45.242256,2.541972,0.004042,0.170479,0.983712,0.056849
1474478070.881257,378,-49.753863,-45.123422,2.562768,-0.009862,0.177849,0.980782,0.079618
1474478072.081203,379,-50.056741,-45.113893,2.505647,-0.013370,0.151565,0.982410,0.108256
1474478074.615816,380,-50.948259,-44.924981,2.396780,-0.053176,0.179489,0.977012,0.101996
1474478078.214906,381,-52.340956,-44.645597,2.168289,-0.059855,0.141701,0.977240,0.146084
1474478079.949441,382,-52.892479,-44.505241,1.954960,-0.066656,0.175294,0.973406,0.131567
1474478084.480890,383,-54.091114,-44.262620,1.638518,-0.102788,0.197024,0.956177,0.190635
1474478086.482116,384,-54.379302,-44.047024,1.502359,-0.116050,0.097767,0.862032,0.483606
1474478087.548195,385,-54.639883,-43.758304,1.385201,-0.172900,0.062806,0.833952,0.520273
1474478089.683166,386,-54.895591,-43.405300,1.180957,-0.145708,0.139748,0.796990,0.569250
1474478091.682182,387,-55.080706,-42.815010,1.089953,-0.163298,0.099695,0.754192,0.628163
1474478093.413885,388,-55.202043,-42.411708,0.873399,-0.121799,0.110738,0.736395,0.656220
1474478095.147146,389,-55.265046,-41.916999,0.770592,-0.136246,0.055133,0.702646,0.696194
1474478098.484904,390,-55.232693,-41.035639,0.680233,-0.099577,0.086826,0.675579,0.725354
1474478101.413673,391,-55.135902,-40.311777,0.564456,-0.110596,0.040424,0.634571,0.763842
1474478103.285793,392,-55.016624,-39.821170,0.448720,-0.107598,0.042037,0.629863,0.768068
1474478106.351680,393,-54.800458,-39.146569,0.179563,-0.108126,0.041841,0.612769,0.781711
1474478107.952321,394,-54.793934,-38.699118,0.095416,-0.131647,0.030976,0.613215,0.778252
1474478109.146791,395,-54.652012,-38.371495,0.004866,-0.121716,0.066457,0.601073,0.787071
1474478110.346744,396,-54.476931,-37.915611,-0.112854,-0.131167,0.036915,0.597663,0.790083
1474478111.546721,397,-54.325443,-37.483363,-0.234909,-0.118768,0.072370,0.603259,0.785325
1474478112.747326,398,-54.203062,-37.084436,-0.439290,-0.123743,0.055451,0.616921,0.775256
1474478114.081898,399,-54.249937,-36.620905,-0.522352,-0.144784,0.076493,0.591585,0.789439
1474478115.414215,400,-54.041225,-36.199252,-0.754992,-0.130204,0.093513,0.567125,0.807881
1474478116.881612,401,-53.787114,-35.734915,-0.944942,-0.179957,0.063629,0.583554,0.789323
1474478118.616219,402,-53.497677,-35.064723,-1.184932,-0.138398,0.081512,0.592737,0.789218
1474478123.414157,403,-52.919295,-33.498808,-1.867518,-0.208491,0.109827,0.593609,0.769479
1474478125.283749,404,-52.708120,-32.907582,-2.318023,-0.204835,0.140896,0.592535,0.766220
1474478130.079576,405,-52.147739,-31.685252,-3.123327,-0.227400,0.113120,0.571613,0.780225
1474478131.418844,406,-52.205845,-31.598099,-3.387759,-0.232960,0.098153,0.448535,0.857270
1474478135.013649,407,-51.495062,-30.989710,-3.636076,-0.244109,-0.000777,0.223949,0.943534
1474478136.346690,408,-51.134830,-30.801857,-3.688233,-0.251821,-0.048095,0.164486,0.952480
1474478139.546369,409,-50.277909,-30.538147,-3.673641,-0.228593,-0.091112,0.096096,0.964474
1474478141.679231,410,-49.714105,-30.476132,-3.628547,-0.190676,-0.107819,0.027323,0.975331
1474478144.346416,411,-49.109519,-30.475265,-3.426218,-0.254980,-0.110743,-0.028647,0.960157
1474478147.145674,412,-48.533009,-30.463337,-3.457609,-0.254597,-0.088718,-0.082849,0.959399
1474478150.213778,413,-47.717069,-30.772585,-3.501440,-0.219330,-0.122773,-0.071873,0.965223
1474478151.413860,414,-47.437888,-30.693266,-3.450937,-0.230772,-0.116336,-0.113146,0.959379
1474478152.481851,415,-47.038514,-30.734008,-3.178906,-0.237781,-0.136791,-0.124553,0.953538
1474478153.412401,416,-46.855340,-30.748725,-3.098072,-0.218050,-0.138789,-0.119603,0.958586
1474478156.213092,417,-46.394127,-30.841569,-3.060657,-0.205729,-0.099414,-0.155505,0.961047
1474478159.013648,418,-45.918052,-30.888161,-2.958752,-0.190372,-0.123108,-0.460260,0.858349
1474478161.678796,419,-45.505303,-31.567047,-2.732471,-0.118831,-0.156621,-0.509342,0.837806
1474478162.879522,420,-45.291710,-31.882440,-2.636703,-0.161547,-0.121758,-0.569161,0.796952
1474478163.812012,421,-45.084399,-32.161978,-2.524933,-0.143195,-0.146531,-0.608836,0.766383
1474478166.213976,422,-44.944177,-32.717654,-2.320492,-0.133284,-0.192129,-0.647748,0.725082
1474478169.414141,423,-44.783806,-33.544115,-1.954177,-0.139036,-0.229107,-0.675568,0.686867
1474478170.744993,424,-44.756565,-33.880209,-1.688377,-0.127142,-0.221306,-0.701170,0.665747
1474478173.944937,425,-44.892657,-34.541188,-1.508565,-0.106262,-0.201227,-0.725752,0.649230
1474478176.878181,426,-45.084874,-35.154943,-1.253609,-0.128721,-0.192939,-0.761996,0.604622
1474478179.413770,427,-45.312832,-35.841050,-0.874825,-0.148881,-0.203317,-0.731397,0.633684
1474478182.346053,428,-45.614370,-36.779337,-0.378632,-0.151166,-0.211911,-0.760927,0.594334
1474478185.677948,429,-45.940781,-38.055441,0.157664,-0.132624,-0.205582,-0.731977,0.635891
1474478189.145122,430,-46.178301,-39.322495,0.650540,-0.108375,-0.163926,-0.757008,0.623154
1474478191.811654,431,-46.458656,-40.386462,0.959270,-0.088802,-0.162355,-0.773465,0.606224
1474478194.211026,432,-46.703500,-41.361535,1.258961,-0.111294,-0.185714,-0.746539,0.629129
1474478196.877586,433,-46.880166,-42.371492,1.592512,-0.103156,-0.153379,-0.791589,0.582426
1474478197.945720,434,-46.966576,-42.690164,1.676576,-0.103673,-0.157590,-0.800239,0.569240
1474478200.477515,435,-47.217899,-43.237666,1.799336,-0.117682,-0.169854,-0.785169,0.583790
1474478201.544144,436,-47.239798,-43.580857,1.955803,-0.109879,-0.176144,-0.792295,0.573732
1474478204.077379,437,-47.323233,-44.074328,2.018532,-0.145123,-0.137965,-0.632459,0.748265
1474478205.944004,438,-47.165229,-44.570724,2.247660,-0.048835,-0.119036,-0.435685,0.890856
1474478207.144743,439,-47.066617,-44.964764,2.265909,-0.153830,-0.084843,-0.383856,0.906528
1474478209.944619,440,-46.568789,-45.427819,2.451537,-0.127878,-0.103034,-0.259954,0.951554
1474478212.878107,441,-45.911674,-45.691816,2.694099,-0.121579,-0.091182,-0.173203,0.973090
1474478214.078148,442,-45.608111,-45.763961,2.822171,-0.081763,-0.078809,-0.156661,0.981102
1474478214.877676,443,-45.372217,-45.878557,2.823537,-0.118557,-0.070339,-0.132059,0.981610
1474478216.877748,444,-44.942971,-45.999648,2.937235,-0.110748,-0.046682,-0.104794,0.987205
1474478218.610317,445,-44.464554,-46.124923,2.953745,-0.128661,-0.044608,-0.086721,0.986882
1474478220.876922,446,-43.903792,-46.271127,3.005470,-0.121291,-0.032286,-0.073599,0.989358
1474478223.277577,447,-43.291644,-46.345713,3.102520,-0.127889,-0.049597,-0.046980,0.989433
1474478224.610121,448,-42.899661,-46.405729,2.992525,-0.117188,-0.048495,-0.009544,0.991879
1474478227.409994,449,-42.839969,-46.537385,2.688326,-0.124133,0.031782,-0.022394,0.991504
1474478228.876450,450,-42.596400,-46.655832,2.391946,-0.149171,0.057544,-0.067425,0.984830
1474478234.477190,451,-42.611425,-46.813413,2.046465,-0.117672,0.025162,-0.026575,0.992378
1474478255.543713,452,-42.332194,-47.108895,2.144651,-0.120960,0.032850,0.102618,0.986792
1474478265.675598,453,-42.053620,-47.247752,2.196728,-0.147542,0.014515,0.065442,0.986782
1474478277.141968,454,-41.999151,-47.437541,2.231369,-0.094385,0.010476,-0.006141,0.995462
