%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331125804382067,363,1475331125748326814,dvl,0,0.0174444448203,0.5,75.0,17.2320785522
1475331126005772665,364,1475331125997244704,dvl,0,0.0174444448203,0.5,75.0,17.2492294312
1475331126196943362,365,1475331126175950366,dvl,0,0.0174444448203,0.5,75.0,17.2697925568
1475331126398176414,366,1475331126398987300,dvl,0,0.0174444448203,0.5,75.0,17.2818946838
1475331126599404182,367,1475331126579056374,dvl,0,0.0174444448203,0.5,75.0,17.2951717377
1475331126800603938,368,1475331126752149619,dvl,0,0.0174444448203,0.5,75.0,17.3052597046
1475331127002109176,369,1475331127000578314,dvl,0,0.0174444448203,0.5,75.0,17.3127498627
1475331127203428232,370,1475331127191602062,dvl,0,0.0174444448203,0.5,75.0,17.3250179291
1475331127404621355,371,1475331127364454065,dvl,0,0.0174444448203,0.5,75.0,17.3314228058
1475331127595790500,372,1475331127552378259,dvl,0,0.0174444448203,0.5,75.0,17.3318805695
1475331127796964942,373,1475331127800270172,dvl,0,0.0174444448203,0.5,75.0,17.330160141
1475331127998092956,374,1475331127987316602,dvl,0,0.0174444448203,0.5,75.0,17.3241634369
1475331128199277254,375,1475331128179055386,dvl,0,0.0174444448203,0.5,75.0,17.3169288635
1475331128400466937,376,1475331128355200444,dvl,0,0.0174444448203,0.5,75.0,17.3109264374
1475331128601747621,377,1475331128601003185,dvl,0,0.0174444448203,0.5,75.0,17.3061466217
1475331128803302461,378,1475331128780171739,dvl,0,0.0174444448203,0.5,75.0,17.3036956787
1475331129004586976,379,1475331128953023243,dvl,0,0.0174444448203,0.5,75.0,17.303571701
1475331129195777742,380,1475331129199264972,dvl,0,0.0174444448203,0.5,75.0,17.3028812408
1475331129397000504,381,1475331129377089801,dvl,0,0.0174444448203,0.5,75.0,17.298789978
1475331129598249996,382,1475331129562352130,dvl,0,0.0174444448203,0.5,75.0,17.2954463959
1475331129799450722,383,1475331129752500129,dvl,0,0.0174444448203,0.5,75.0,17.2913036346
1475331130000816094,384,1475331129971582701,dvl,0,0.0174444448203,0.5,75.0,17.2855834961
1475331130202094383,385,1475331130150814000,dvl,0,0.0174444448203,0.5,75.0,17.2791938782
1475331130404174321,386,1475331130369374958,dvl,0,0.0174444448203,0.5,75.0,17.2719230652
1475331130595338430,387,1475331130602306075,dvl,0,0.0174444448203,0.5,75.0,17.2662029266
1475331130796533811,388,1475331130786835456,dvl,0,0.0174444448203,0.5,75.0,17.2600784302
1475331130997713918,389,1475331130979360348,dvl,0,0.0174444448203,0.5,75.0,17.2547912598
1475331131198927115,390,1475331131168631234,dvl,0,0.0174444448203,0.5,75.0,17.2485275269
1475331131400193902,391,1475331131401735613,dvl,0,0.0174444448203,0.5,75.0,17.2427787781
1475331131601481031,392,1475331131583481216,dvl,0,0.0174444448203,0.5,75.0,17.2314109802
1475331131802734231,393,1475331131774631348,dvl,0,0.0174444448203,0.5,75.0,17.2213535309
1475331132004013891,394,1475331131986474233,dvl,0,0.0174444448203,0.5,75.0,17.2134494781
1475331132205229103,395,1475331132189092373,dvl,0,0.0174444448203,0.5,75.0,17.2082996368
1475331132396391456,396,1475331132395020365,dvl,0,0.0174444448203,0.5,75.0,17.2018432617
1475331132597592593,397,1475331132537764186,dvl,0,0.0174444448203,0.5,75.0,17.1953048706
1475331132798737883,398,1475331132761711018,dvl,0,0.0174444448203,0.5,75.0,17.1929283142
1475331132999975599,399,1475331132972554836,dvl,0,0.0174444448203,0.5,75.0,17.1925106049
1475331133201133704,400,1475331133162433415,dvl,0,0.0174444448203,0.5,75.0,17.1936588287
1475331133402478931,401,1475331133353618267,dvl,0,0.0174444448203,0.5,75.0,17.194229126
1475331133603912129,402,1475331133550376314,dvl,0,0.0174444448203,0.5,75.0,17.1919250488
1475331133805199715,403,1475331133784638064,dvl,0,0.0174444448203,0.5,75.0,17.1882095337
1475331133996354038,404,1475331133964389286,dvl,0,0.0174444448203,0.5,75.0,17.1822433472
1475331134197555356,405,1475331134195774519,dvl,0,0.0174444448203,0.5,75.0,17.177230835
1475331134399283754,406,1475331134389573560,dvl,0,0.0174444448203,0.5,75.0,17.167219162
1475331134600497935,407,1475331134581435410,dvl,0,0.0174444448203,0.5,75.0,17.1577453613
1475331134801829907,408,1475331134763540465,dvl,0,0.0174444448203,0.5,75.0,17.1473236084
1475331135003126201,409,1475331134955263426,dvl,0,0.0174444448203,0.5,75.0,17.1379032135
1475331135204380419,410,1475331135195119531,dvl,0,0.0174444448203,0.5,75.0,17.1306056976
1475331135395559069,411,1475331135388113901,dvl,0,0.0174444448203,0.5,75.0,17.1224098206
1475331135596826600,412,1475331135567097391,dvl,0,0.0174444448203,0.5,75.0,17.1163253784
1475331135798070544,413,1475331135749125804,dvl,0,0.0174444448203,0.5,75.0,17.1106033325
