%time,field.header.seq,field.header.stamp,field.header.frame_id,field.header_dvl,field.date,field.salinity,field.temperature,field.depth,field.sound_speed,field.test,field.wi_x_axis,field.wi_y_axis,field.wi_z_axis,field.wi_error,field.wi_status,field.bi_x_axis,field.bi_y_axis,field.bi_z_axis,field.bi_error,field.bi_status,field.ws_transverse,field.ws_longitudinal,field.ws_normal,field.ws_status,field.bs_transverse,field.bs_longitudinal,field.bs_normal,field.bs_status,field.we_east,field.we_north,field.we_upwards,field.we_status,field.be_east,field.be_north,field.be_upwards,field.be_status,field.wd_east,field.wd_north,field.wd_upwards,field.wd_range,field.wd_time,field.bd_east,field.bd_north,field.bd_upwards,field.bd_range,field.bd_time,field.raw_data
1474477159729838956,523,1474477159728911153,dvl,:BI,04011708450315,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.288,0.21,0.136,-0.003,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.41,243.45,13.66,2.39,0.0,:BI,  -288,  +210,  +136,    -3,A

1474477160142635253,524,1474477160148392160,dvl,:BI,04011708450356,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.316,0.275,0.127,0.004,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.51,243.53,13.66,2.4,0.0,:BI,  -316,  +275,  +127,    +4,A

1474477160565349844,525,1474477160569340658,dvl,:BI,04011708450398,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.353,0.348,0.069,0.006,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.61,243.62,13.68,2.51,0.0,:BI,  -353,  +348,   +69,    +6,A

1474477160988041988,526,1474477160987827252,dvl,:BI,04011708450441,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.367,0.326,-0.018,-0.017,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.73,243.73,13.7,2.44,0.0,:BI,  -367,  +326,   -18,   -17,A

1474477161410718737,527,1474477161409341014,dvl,:BI,04011708450482,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.353,0.316,-0.068,0.014,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.86,243.85,13.72,2.33,0.0,:BI,  -353,  +316,   -68,   +14,A

1474477161823290266,528,1474477161822809213,dvl,:BI,04011708450524,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.332,0.29,-0.037,-0.006,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.99,243.96,13.72,2.38,0.0,:BI,  -332,  +290,   -37,    -6,A

1474477162235844265,529,1474477162237743561,dvl,:BI,04011708450566,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.318,0.299,0.016,-0.01,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-252.12,244.08,13.72,2.33,0.0,:BI,  -318,  +299,   +16,   -10,A

1474477162618371805,530,1474477162617792948,dvl,:BI,04011708450607,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.313,0.318,0.053,-32.768,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-252.25,244.2,13.72,2.23,0.0,:BI,  -313,  +318,   +53,-32768,A

1474477163030915252,531,1474477163029945460,dvl,:BI,04011708450645,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.372,0.327,0.035,-0.007,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-252.38,244.32,13.73,2.15,0.0,:BI,  -372,  +327,   +35,    -7,A

